medicineID,companyName,productName,description,substanceName,producttype,taxCriteria,hospitalexclusive,governmentdiscount,taxImunity,maxPrice
903,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO POTASSICO","50 MG DRG CT 2 STR AL X 10",diclofenaco,Generic,I,N,N,N,10.89
904,"NOVA QUIMICA FARMACEUTICA S/A",LISINOPRIL,"20 MG COM CT 3 BL AL PLAS INC X 10",lisinopril,Generic,I,N,N,N,51.52
905,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO SODICO","50 MG COM REV CT 100 BL AL PLAS INC X 10 (EMB HOSP)","diclofenaco sodico|diclofenaco",Generic,I,S,N,N,485.48
906,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO SODICO","50 MG COM REV CT 10 BL AL PLAS INC X 10 (EMB HOSP)","diclofenaco sodico|diclofenaco",Generic,I,S,N,N,48.56
907,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO SODICO","50 MG COM REV CT 1 BL AL PLAS INC X 10","diclofenaco sodico|diclofenaco",Generic,I,N,N,N,5.42
908,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO POTASSICO","50 MG DRG CT 1 STR AL X 10",diclofenaco,Generic,I,N,N,N,5.43
909,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO SODICO","50 MG COM REV CT 50 BL AL PLAS INC X 10 (EMB HOSP)","diclofenaco sodico|diclofenaco",Generic,I,S,N,N,244.91
910,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO POTASSICO","50 MG DRG CT 4 STR AL X 10",diclofenaco,Generic,I,N,N,N,19.43
911,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO SODICO","100 MG COM REV DESINT LENTA CT BL AL PLAS INC X 100 (EMB HOSP)","diclofenaco sodico",Generic,I,S,N,N,95.55
912,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO POTASSICO","50 MG DRG CT 100 STR AL X 10 (EMB HOSP)",diclofenaco,Generic,I,S,N,N,486.71
913,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO POTASSICO","50 MG DRG CT 10 STR AL X 10 (EMB HOSP)",diclofenaco,Generic,I,S,N,N,48.65
914,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE SERTRALINA","50 MG COM REV CT BL AL PLAS OPC X 5","cloridrato de sertralina",Generic,I,N,N,N,10.61
915,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE SERTRALINA","50 MG COM REV CT BL AL PLAS OPC X 10","cloridrato de sertralina",Generic,I,N,N,N,23.58
916,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE SERTRALINA","50 MG COM REV CT 50 BL AL PLAS OPC X 10 (EMB HOSP)","cloridrato de sertralina",Generic,I,S,N,N,1063.74
918,"NOVA QUIMICA FARMACEUTICA S/A","DICLOFENACO POTASSICO","50 MG DRG CT 50 STR AL X 10 (EMB HOSP)",diclofenaco,Generic,I,S,N,N,243.36
920,"NOVA QUIMICA FARMACEUTICA S/A",LEVOFLOXACINO,"500MG COM REV CT BL AL PLAS INC X 5",levofloxacino,Generic,I,N,N,N,39.05
921,"NOVA QUIMICA FARMACEUTICA S/A",LEVOFLOXACINO,"250MG COM REV CT BL AL PLAS INC X 5",levofloxacino,Generic,I,N,N,N,21.24
926,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.",CAPTOPRIL,"50MG COMP CT 6BL AL PLAS INCX10(EMB HOSP) GEN",captopril,Generic,I,S,N,N,6.20
941,"CIFARMA CIENTIFICA FARMACEUTICA LTDA","H-BACTER IBP","30 MG CAP GEL DURA + 500 MG COM REVE + 500 MG CAP GEL DURA CT 4 BL AL PLAS INC X 7 + 7 BL AL PLAS INC X 2 + 2 + 4","lansoprazol|claritromicina|amoxicilina tri-Hidratada",Similar,II,N,N,N,127.32
951,"CIFARMA CIENTIFICA FARMACEUTICA LTDA",NOREGYNA,"50MG/ML + 5MG/ML SOL INJ CT AMP VD AMB X 1 ML + SERINGA","valerato de estradiol|enantato de noretisterona",Similar,II,N,N,N,15.64
952,"CIFARMA CIENTIFICA FARMACEUTICA LTDA","H-BACTER IBP","30MG CAP GEL DURA + 500MG COM REV +500MG CAP GEL DURA CT 7 BL AL PLA INC X 2+2+4","lansoprazol|claritromicina|amoxicilina tri-Hidratada",Similar,II,N,N,N,127.32
959,"CIFARMA CIENTIFICA FARMACEUTICA LTDA",SELECTRIN,"400+80MG CX COM 20 COMP",trimetoprima|sulfametoxazol,Similar,II,N,N,N,12.63
960,"CIFARMA CIENTIFICA FARMACEUTICA LTDA",SELECTRIN,"40MG+8MG SUSP ORAL CX COM 1FR 100ML",trimetoprima|sulfametoxazol,Similar,II,N,N,N,10.03
976,"CIFARMA CIENTIFICA FARMACEUTICA LTDA",CICLOFEMME,"DRG CX C/ 21",levonorgestrel|etinilestradiol,Similar,II,N,N,N,4.62
977,"CIFARMA CIENTIFICA FARMACEUTICA LTDA",CICLOFEMME,"0.15 MG + 0.03 MG DRG CT BL CALEND AL PLAS INC X 1050 (EMB HOSP)",levonorgestrel|etinilestradiol,Similar,II,S,N,N,215.59
997,"NOVA QUIMICA FARMACEUTICA S/A",NORFLOXACINO,"400 MG COM REV CT BL AL PLAS INC X 6",norfloxacino,Generic,I,N,N,N,10.76
998,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE TRAMADOL","50 MG/ML SOL INJ CT EST 6 AMP VD INC X 1 ML","cloridrato de tramadol",Generic,I,N,N,N,20.68
999,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE TRAMADOL","100 MG/ML SOL OR CT FR VD AMB CGT X 10 ML","cloridrato de tramadol",Generic,I,N,N,N,38.58
1000,"NOVA QUIMICA FARMACEUTICA S/A",AXETILCEFUROXIMA,"250 MG COM REV CT STR AL X 10",axetilcefuroxima,Generic,I,N,N,N,38.28
1001,"NOVA QUIMICA FARMACEUTICA S/A","MALEATO DE MIDAZOLAM","15 MG COM REV CT BL AL PLAS INC X 30","maleato de midazolam",Generic,I,N,N,N,34.83
1003,"MERCK S/A",LISINOPRIL,"5 MG COM. CT. 2 BL. AL. PLAS. INC. X 15",lisinopril,Generic,I,N,N,N,17.01
1042,"CIFARMA CIENTIFICA FARMACEUTICA LTDA",FERTNON,"0.075 MG + 0.03 MG DRG CT BL AL PLAS INC X 21",gestodeno|etinilestradiol,Similar,II,N,N,N,19.47
1067,"CIMED INDUSTRIA DE MEDICAMENTOS LTDA",MEBENDAZOL,"100 MG COM CT BL AL PLAS INC X 6",mebendazol,Generic,I,N,N,N,2.66
1070,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.",PIROXICAM,"20 MG COMP SOL CT BL AL PLAS INC X 20",piroxicam,Generic,I,N,N,N,12.24
1072,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.",PIROXICAM,"20 MG COMP SOL CT BL AL PLAS INC X 10",piroxicam,Generic,I,N,N,N,6.15
1075,"BIOLUNIS INTERNACIONAL INDUSTRIA DE MEDICAMENTOS S.A.","DICLOFENACO SODICO","50 MG COMP REV CT 4 BL AL PLAS INC X 10",diclofenaco,Generic,I,N,N,N,12.86
1080,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE METFORMINA","500 MG COM REV CT 15 BL AL PLAS INC X 10 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,N,22.74
1085,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE METFORMINA","850 MG COM REV CT 15 BL AL PLAS INC X 10 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,N,32.49
1087,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE METFORMINA","500 MG COM REV CT 9 BL AL PLAS INC X 10 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,N,14.28
1088,"SANOFI MEDLEY FARMACEUTICA LTDA.",LORAZEPAM,"1 MG COM CT 5 BL AL PLAS INC X 20",lorazepam,Generic,I,N,N,N,21.68
1092,"SANOFI MEDLEY FARMACEUTICA LTDA.",NORFLOXACINO,"400 MG COM REV CT 1 BL AL PLAS INC X 2",norfloxacino,Generic,I,N,N,N,2.85
1098,"SANOFI MEDLEY FARMACEUTICA LTDA.","MALEATO DE ENALAPRIL","10 MG COMP CT C/ 3 STRIP X 10","maleato de enalapril",Generic,I,N,N,N,17.98
1104,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE FLUOXETINA","20 MG/ML SOL OR CT 24 FR PLAS TRANSL GOT X 10 ML (EMB HOSP)","cloridrato de fluoxetina",Generic,I,S,N,N,158.46
1105,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE FLUOXETINA","20 MG/ML SOL OR CT 24 FR PLAS TRANSL GOT X 20 ML (EMB HOSP)","cloridrato de fluoxetina",Generic,I,S,N,N,316.95
1106,"SANOFI MEDLEY FARMACEUTICA LTDA.",OXCARBAZEPINA,"300MG COM REV CT BL AL PLAST INC X 10",oxcarbazepina,Generic,I,N,N,N,7.21
1112,"SANOFI MEDLEY FARMACEUTICA LTDA.","BISSULFATO DE CLOPIDOGREL","75 MG COM REV CT BL AL/AL X 7","bissulfato de clopidogrel",Generic,I,N,N,N,20.03
1113,"SANOFI MEDLEY FARMACEUTICA LTDA.","BISSULFATO DE CLOPIDOGREL","75 MG COM REV CT BL AL/AL X 56","bissulfato de clopidogrel",Generic,I,N,N,N,137.77
1114,"SANOFI MEDLEY FARMACEUTICA LTDA.","MESILATO DE DOXAZOSINA","2 MG COM CT BL AL PLAS INC X 20","mesilato de doxazosina",Generic,I,N,N,N,23.40
1115,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE AMITRIPTILINA","75 MG COM REV CT BL AL PLAS INC X 10","cloridrato de amitriptilina",Generic,I,N,N,N,10.71
1116,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE AMITRIPTILINA","75 MG COM REV CT BL AL PLAS INC X 30","cloridrato de amitriptilina",Generic,I,N,N,N,32.18
1117,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE AMITRIPTILINA","75 MG COM REV CT BL AL PLAS INC X 60 (EMB HOSP)","cloridrato de amitriptilina",Generic,I,S,N,N,62.19
1118,"SANOFI MEDLEY FARMACEUTICA LTDA.",ALBENDAZOL,"400 MG COM MAST CT BL AL PLAS INC X 5",albendazol,Generic,I,N,N,N,15.63
1122,"SANOFI MEDLEY FARMACEUTICA LTDA.",CEFALEXINA,"50 MG/ML SUS OR CT 25 FR VD AMB X 100 ML + 25 DOSADORES",cefalexina,Generic,I,N,N,N,461.72
1123,"SANOFI MEDLEY FARMACEUTICA LTDA.",CEFALEXINA,"100 MG/ML SUS OR CT 25 FR VD AMB X 100 ML + 25 DOSADORES",cefalexina,Generic,I,N,N,N,1190.64
1126,"SANOFI MEDLEY FARMACEUTICA LTDA.",FINASTERIDA,"5 MG COM REV CT BL AL PLAS INC X 60 (EMB HOSP)",finasterida,Generic,I,S,N,N,100.28
1128,"SANOFI MEDLEY FARMACEUTICA LTDA.",NORFLOXACINO,"400 MG COM REV CT 14 BL AL PLAS INC X 10 (EMB HOSP)",norfloxacino,Generic,I,S,N,N,192.65
1129,"SANOFI MEDLEY FARMACEUTICA LTDA.",NORFLOXACINO,"400 MG COM REV CT 2 BL AL PLAS INC X 10",norfloxacino,Generic,I,N,N,N,28.36
1130,"SANOFI MEDLEY FARMACEUTICA LTDA.",NEOTOP,"POM BISN C/ 10 GRS CX C/ 50","sulfato de neomicina|bacitracina",Similar,II,N,N,N,75.81
1131,"SANOFI MEDLEY FARMACEUTICA LTDA.",OMEPRAZOL,"10MG CX C/ 14 CAPS (GEN)",omeprazol,Generic,I,N,N,N,16.17
1132,"SANOFI MEDLEY FARMACEUTICA LTDA.",NEOTOP,"POM BG C/10GRS CX C/50","sulfato de neomicina|bacitracina",Similar,II,N,N,N,75.81
1133,"SANOFI MEDLEY FARMACEUTICA LTDA.",NEOTOP,"POM BG C/ 10 GRS","sulfato de neomicina|bacitracina",Similar,II,N,N,N,3.60
1135,"SANOFI MEDLEY FARMACEUTICA LTDA.",METILDOPA,"250 MG COM REVV CT 50 BL AL PLAS INC X 10",metildopa,Generic,I,N,N,N,146.23
1139,"SANOFI MEDLEY FARMACEUTICA LTDA.",LORAZEPAM,"2 MG COM CT 5 BL AL PLAS INC X 20",lorazepam,Generic,I,N,N,N,31.19
1141,"NOVA QUIMICA FARMACEUTICA S/A",AXETILCEFUROXIMA,"50 mg/ml po sus or ct fr plas trans x 70 ml",axetilcefuroxima,Generic,I,N,N,N,48.08
1155,"SANOFI MEDLEY FARMACEUTICA LTDA.",AMPLOTAL,"250 MG CX C/FR AMP + DIL","ampicilina sodica|ampicilina benzatina",Similar,II,N,N,N,5.50
1173,"SANOFI MEDLEY FARMACEUTICA LTDA.",CETOCONAZOL,"200 MG COM CT 2 BL AL PLAS INC X 10",cetoconazol,Generic,I,N,N,N,29.78
1183,"SANOFI MEDLEY FARMACEUTICA LTDA.",CETOCONAZOL,"200 MG COM CT 4 BL AL PLAS INC X 10",cetoconazol,Generic,I,N,N,N,54.64
1184,"SANOFI MEDLEY FARMACEUTICA LTDA.",CETOCONAZOL,"200 MG COM CT 10 BL AL PLAS INC X 10",cetoconazol,Generic,I,N,N,N,130.91
1205,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE SERTRALINA","100 MG COM REV CT BL AL PLAS INC X 14","cloridrato de sertralina",Generic,I,N,N,N,46.23
1206,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE SERTRALINA","50 MG COM REV CT BL AL PLAS INC X 100 (EMB HOSP)","cloridrato de sertralina",Generic,I,S,N,N,138.42
1214,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE METFORMINA","850 MG COM REV CT 9 BL AL PLAS INC X 10 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,N,20.42
1220,"SANOFI MEDLEY FARMACEUTICA LTDA.",AMPLOTAL,"500 MG CX C/FR AMP + DIL","ampicilina sodica|ampicilina benzatina",Similar,II,N,N,N,6.75
1226,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE SERTRALINA","50 MG COM REV CT BL AL PLAS INC X 20","cloridrato de sertralina",Generic,I,N,N,N,31.60
1246,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE METFORMINA","1 G COM REV CT 15 BL AL PLAS INC X 10 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,N,56.91
1247,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE METFORMINA","1 G COM REV CT 6 BL AL PLAS INC X 10 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,N,23.46
1248,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE METFORMINA","1 G COM REV CT 9 BL AL PLAS INC X 10 (EMB HOSP)","cloridrato de metformina",Generic,I,S,N,N,35.23
1318,"LABORATORIO AMERICANO DE FARMACOTERAPIA S/A","BROMIDRATO DE CITALOPRAM","20 MG COM REV CT BL AL PLAS INC X 14","bromidrato de citalopram",Generic,I,N,N,N,28.63
1319,"LABORATORIO AMERICANO DE FARMACOTERAPIA S/A","BROMIDRATO DE CITALOPRAM","20 MG COM REV CT BL AL PLAS INC X 28","bromidrato de citalopram",Generic,I,N,N,N,57.27
1320,"LABORATORIO AMERICANO DE FARMACOTERAPIA S/A","BROMIDRATO DE CITALOPRAM","20 MG COM REV CT BL AL PLAS INC X 7","bromidrato de citalopram",Generic,I,N,N,N,14.32
1341,"LABORATORIO AMERICANO DE FARMACOTERAPIA S/A","AZITROMICINA DIIDRATADA","500 MG COM REV CT BL AL PLAS INC X 3",azitromicina,Generic,I,N,N,N,16.27
1345,"LABORATORIO AMERICANO DE FARMACOTERAPIA S/A","CLORIDRATO DE PAROXETINA","20 MG COM REV CT FR PLAS OPC X 30","cloridrato de paroxetina",Generic,I,N,N,N,67.23
1354,"FARMION LABORATORIO BRASILEIRO DE FARMACOLOGIA LTDA",OTODOL,"SOL. FR X 8ML","sulfato de neomicina|nitrofural|mentol|lidocaina|dimetilsulfoxido|acetato de fludrocortisona",Similar,II,N,N,N,6.59
1393,"BEKER PRODUTOS FARMACO HOSPITALARES LTDA","SOL INJ DE RINGER C/ LACTATO DE SODIO","VOLUME DE 500ML","lactato de sodio|cloreto de sodio|cloreto de potassio|CLORETO DE CALCIO DI-HIDRATADO",Specific,II,N,N,N,2.07
1409,"LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA LTDA",METRONIDAZOL,"250MG CX COM 20 BL AL PLAS INC X 10 EMB HOSP",metronidazol,Generic,I,N,N,N,44.58
1416,"SANOFI MEDLEY FARMACEUTICA LTDA.","CLORIDRATO DE SERTRALINA","50 MG COM REV CT BL AL PLAS INC X 60","cloridrato de sertralina",Generic,I,N,N,N,83.64
1430,"BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA",AZACTAM,"INJ. 0.5 G - CARTUCHO COM 1 FA + DILUENTE",aztreonam,New,II,N,N,N,63.05
1454,"NOVA QUIMICA FARMACEUTICA S/A","CLORIDRATO DE SERTRALINA","50 MG COM REV CT 100 BL AL PLAS OPC X 10","cloridrato de sertralina",Generic,I,N,N,N,2127.49
1468,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"160MG + 10MG COM REV CT BL AL/AL X 98(EMB HOSP)","valsartana|besilato de anlodipino",Similar,II,S,N,N,300.20
1473,"BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA",DESPACILINA,"CAIXA COM 100 FA + DILUENTE","benzilpenicilina procaina|benzilpenicilina potassica",New,II,N,N,N,539.69
1500,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"160MG + 10MG COM REV CT BL AL/AL X 28","valsartana|besilato de anlodipino",Similar,II,N,N,N,85.77
1501,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"160MG + 10MG COM REV CT BL AL/AL X 14","valsartana|besilato de anlodipino",Similar,II,N,N,N,42.89
1502,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"80MG + 5MG COM REV CT BL AL/AL X 98(EMB HOSP)","valsartana|besilato de anlodipino",Similar,II,S,N,N,254.31
1503,"BIOLAB SANUS FARMACEUTICA LTDA","BRAV HCT","80 MG + 12.5 COM REV CT BL AL/AL X 28",valsartana|hidroclorotiazida,Similar,II,N,N,N,72.66
1504,"BIOLAB SANUS FARMACEUTICA LTDA","BRAV HCT","160 MG + 25 COM REV CT BL AL/AL X 28",valsartana|hidroclorotiazida,Similar,II,N,N,N,83.59
1505,"BIOLAB SANUS FARMACEUTICA LTDA","BRAV HCT","160 MG + 25 COM REV CT BL AL/AL X 14",valsartana|hidroclorotiazida,Similar,II,N,N,N,40.90
1506,"BIOLAB SANUS FARMACEUTICA LTDA","BRAV HCT","160 MG + 12.5 COM REV CT BL AL/AL X 28",valsartana|hidroclorotiazida,Similar,II,N,N,N,72.66
1507,"BIOLAB SANUS FARMACEUTICA LTDA","BRAV HCT","160 MG + 12.5 COM REV CT BL AL/AL X 14",valsartana|hidroclorotiazida,Similar,II,N,N,N,36.37
1508,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"160MG + 5MG COM REV CT BL AL/AL X 28","valsartana|besilato de anlodipino",Similar,II,N,N,N,72.66
1510,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"160MG + 5MG COM REV CT BL AL/AL X 14","valsartana|besilato de anlodipino",Similar,II,N,N,N,36.33
1532,"SANOFI-SYNTHELABO FARMACEUTICA LTDA",HYPAQUE,"60% SOL INJ CT FA VD INC X 100 ML","diatrizoato de meglumina",Similar,II,N,N,N,41.51
1534,"SANOFI-SYNTHELABO FARMACEUTICA LTDA",HYPAQUE,"60% SOL INJ CT FA VD INC X 50 ML","diatrizoato de meglumina",Similar,II,N,N,N,20.75
1542,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"320MG + 10MG COM REV CT BL AL/AL X 98(EMB HOSP)","valsartana|besilato de anlodipino",Similar,II,S,N,N,300.20
1544,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"320MG + 5MG COM REV CT BL AL/AL X 14","valsartana|besilato de anlodipino",Similar,II,N,N,N,36.33
1545,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"160MG + 5MG COM REV CT BL AL/AL X 56","valsartana|besilato de anlodipino",Similar,II,N,N,N,145.32
1554,"BIOLAB SANUS FARMACEUTICA LTDA","BRAV HCT","80 MG + 12.5 COM REV CT BL AL/AL X 14",valsartana|hidroclorotiazida,Similar,II,N,N,N,36.38
1555,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"320MG + 5MG COM REV CT BL AL/AL X 28","valsartana|besilato de anlodipino",Similar,II,N,N,N,72.66
1570,"SANOFI-SYNTHELABO FARMACEUTICA LTDA",HYPAQUE,"75% SOL INJ CT FA VD INC X 20 ML","diatrizoato de sodio|diatrizoato de meglumina",Similar,II,N,N,N,9.80
1571,"SANOFI-SYNTHELABO FARMACEUTICA LTDA",HYPAQUE,"76% SOL INJ CT 10 FA VD INC X 20 ML","diatrizoato de sodio|diatrizoato de meglumina",Similar,II,N,N,N,109.67
1572,"SANOFI-SYNTHELABO FARMACEUTICA LTDA",HYPAQUE,"76% SOL INJ CT FA VD INC X 100 ML","diatrizoato de sodio|diatrizoato de meglumina",Similar,II,N,N,N,50.56
1582,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"320MG + 5MG COM REV CT BL AL/AL X 98(EMB HOSP)","valsartana|besilato de anlodipino",Similar,II,S,N,N,254.31
1583,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"80MG + 5MG COM REV CT BL AL/AL X 14","valsartana|besilato de anlodipino",Similar,II,N,N,N,36.33
1584,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"80MG + 5MG COM REV CT BL AL/AL X 28","valsartana|besilato de anlodipino",Similar,II,N,N,N,72.66
1585,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"80MG + 5MG COM REV CT BL AL/AL X 56","valsartana|besilato de anlodipino",Similar,II,N,N,N,145.32
1600,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"160MG + 10MG COM REV CT BL AL/AL X 56","valsartana|besilato de anlodipino",Similar,II,N,N,N,171.54
1602,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"320MG + 5MG COM REV CT BL AL/AL X 56","valsartana|besilato de anlodipino",Similar,II,N,N,N,145.32
1603,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"160MG + 5MG COM REV CT BL AL/AL X 98(EMB HOSP)","valsartana|besilato de anlodipino",Similar,II,S,N,N,254.31
1604,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"320MG + 10MG COM REV CT BL AL/AL X 14","valsartana|besilato de anlodipino",Similar,II,N,N,N,42.89
1605,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"320MG + 10MG COM REV CT BL AL/AL X 28","valsartana|besilato de anlodipino",Similar,II,N,N,N,85.77
1606,"BIOLAB SANUS FARMACEUTICA LTDA",BRAMLO,"320MG + 10MG COM REV CT BL AL/AL X 56","valsartana|besilato de anlodipino",Similar,II,N,N,N,171.54
1649,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A",LOVASTATINA,"40MG C/ 10 CPR.",lovastatina,Generic,I,N,N,N,21.34
1651,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A","MALEATO DE ENALAPRIL","5 MG COM CT STR AL X 30","maleato de enalapril",Generic,I,N,N,N,13.59
1668,"SANOFI-SYNTHELABO FARMACEUTICA LTDA",APROZIDE,"300 MG + 12.5 MG COM CT BL AL PLAS INC X 14",irbesartana|hidroclorotiazida,New,II,N,N,N,38.25
1682,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A","MALEATO DE ENALAPRIL","10 MG COM CT STR AL X 30","maleato de enalapril",Generic,I,N,N,N,25.75
1686,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A","CLORIDRATO DE SERTRALINA","50 MG COM REV CT BL AL PLAS OPC X 28","cloridrato de sertralina",Generic,I,N,N,N,59.52
1688,"BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA",UFT,"COM 28 CAPS",uracila|tegafur,New,II,N,N,N,504.64
1690,"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A","MALEATO DE ENALAPRIL","20 MG COM CT STR AL X 30","maleato de enalapril",Generic,I,N,N,N,26.55
1698,"BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA",UFT,"COM 120 CAPS",uracila|tegafur,New,II,N,N,N,2162.74
1718,"NOVA QUIMICA FARMACEUTICA S/A",CEFADROXIL,"500 MG CAP GEL DURA CT 5 STR AL X 4",cefadroxila,Generic,I,N,N,N,73.38
1720,"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT 50 BL AL PLAS INC X 8 (EMB HOSP)",cefalexina,Generic,I,S,N,N,753.99
1721,"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT 50 BL AL PLAS INC X 10 (EMB HOSP)",cefalexina,Generic,I,S,N,N,942.48
1722,"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT 4 BL AL PLAS INC X 10",cefalexina,Generic,I,N,N,N,74.36
1723,"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT 20 BL AL PLAS INC X 10 (EMB HOSP)",cefalexina,Generic,I,S,N,N,376.99
1724,"NOVA QUIMICA FARMACEUTICA S/A",CLARITROMICINA,"250 MG COM REV CT 1 BL AL PLAS INC X 4",claritromicina,Generic,I,N,N,N,11.30
1725,"NOVA QUIMICA FARMACEUTICA S/A",CEFALEXINA,"500 MG COM REV CT 100 BL AL PLAS INC X 10 (EMB HOSP)",cefalexina,Generic,I,S,N,N,1884.95
1726,"NOVA QUIMICA FARMACEUTICA S/A",CLARITROMICINA,"250 MG COM REV CT 2 BL AL PLAS INC X 4",claritromicina,Generic,I,N,N,N,22.74
1727,"NOVA QUIMICA FARMACEUTICA S/A",CEFADROXIL,"500 MG CAP GEL DURA CT 2 STR AL X 4",cefadroxila,Generic,I,N,N,N,32.60
1739,"ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA",CLOTRIZOL,"800 MG + 160 MG COMP. CX. 12",trimetoprima|sulfametoxazol,Similar,II,N,N,N,8.68
1750,"SANOFI-SYNTHELABO FARMACEUTICA LTDA",SULPAN,"1 MG + 25 MG CAP GEL DURA CT BL AL PLAS INC X 20",sulpirida|bromazepam,Similar,II,N,N,N,13.33
1751,"SCHERING DO BRASIL QUIMICA E FARMACEUTICA LTDA",UROGRAFINA,"370 FR C/ 100 ML + EQUIPO 76%","acido diatrizoico|meglumina|hidroxido de sodio|NC/NI",Similar,II,N,N,N,55.34
1752,"SCHERING DO BRASIL QUIMICA E FARMACEUTICA LTDA",UROGRAFINA,"292 FR C/ 50 ML 60%",NC/NI,Similar,II,N,N,N,28.26
1753,"SCHERING DO BRASIL QUIMICA E FARMACEUTICA LTDA",UROGRAFINA,"292 FR C/ 20 ML 60%","diatrizoato de sodio|diatrizoato de meglumina|NC/NI",Similar,II,N,N,N,11.79
1762,"NOVA QUIMICA FARMACEUTICA S/A",CEFADROXIL,"500 MG CAP GEL DURA CT 1 STR AL X 8",cefadroxila,Generic,I,N,N,N,29.34
